Date,0
2010-11-01,11175.167
2010-11-02,11172.574
2010-11-03,11178.819
2010-11-04,11220.525
2010-11-05,11256.721
2010-11-08,11399.703
2010-11-09,11474.534
2010-11-10,11465.863
2010-11-11,11415.768
2010-11-12,11402.425
2010-11-15,11364.213
2010-11-16,11293.052
2010-11-17,11267.648
2010-11-18,11159.428
2010-11-19,11093.675
2010-11-22,11180.559
2010-11-23,11248.429
2010-11-24,11247.593
2010-11-26,11147.754
2010-11-29,11186.374
2010-11-30,11170.976
2010-12-01,11130.487
2010-12-02,11083.946
2010-12-03,11216.736
2010-12-06,11359.538
2010-12-07,11419.0
2010-12-08,11412.935
2010-12-09,11401.753
2010-12-10,11410.542
2010-12-13,11419.647
2010-12-14,11448.836
2010-12-15,11474.474
2010-12-16,11511.757
2010-12-17,11515.873
2010-12-20,11537.074
2010-12-21,11544.6875
2010-12-22,11537.576
2010-12-23,11566.57
2010-12-27,11599.863
2010-12-28,11620.587
2010-12-29,11614.846
2010-12-30,11621.494
2010-12-31,11633.379
2011-01-03,11629.8
2011-01-04,11630.912
2011-01-05,11688.688
2011-01-06,11731.227
2011-01-07,11761.721
2011-01-10,11755.782
2011-01-11,11735.617
2011-01-12,11706.123
2011-01-13,11716.447
2011-01-14,11777.804
2011-01-18,11792.925
2011-01-19,11822.057
2011-01-20,11865.848
2011-01-21,11876.978
2011-01-24,11874.868
2011-01-25,11903.376
2011-01-26,11985.71
2011-01-27,12022.155
2011-01-28,12032.097
2011-01-31,12036.0
2011-02-01,11939.819
2011-02-02,11931.947
2011-02-03,12036.026
2011-02-04,12090.587
2011-02-07,12109.879
2011-02-08,12128.87
2011-02-09,12179.339
2011-02-10,12247.25
2011-02-11,12279.166
2011-02-14,12279.606
2011-02-15,12303.889
2011-02-16,12316.408
2011-02-17,12295.621
2011-02-18,12321.175
2011-02-22,12357.148
2011-02-23,12414.871
2011-02-24,12331.59
2011-02-25,12215.791
2011-02-28,12150.77
2011-03-01,12174.734
2011-03-02,12252.687
2011-03-03,12182.812
2011-03-04,12135.062
2011-03-07,12238.176
2011-03-08,12245.957
2011-03-09,12181.863
2011-03-10,12223.148
2011-03-11,12256.87
2011-03-14,12129.911
2011-03-15,12094.259
2011-03-16,12069.533
2011-03-17,11978.689
2011-03-18,11788.564
2011-03-21,11798.8545
2011-03-22,11886.1875
2011-03-23,12028.962
2011-03-24,12070.328
2011-03-25,12105.065
2011-03-28,12170.055
2011-03-29,12231.974
2011-03-30,12242.921
2011-03-31,12290.713
2011-04-01,12360.891
2011-04-04,12373.02
2011-04-05,12403.908
2011-04-06,12435.059
2011-04-07,12444.441
2011-04-08,12465.6045
2011-04-11,12466.391
2011-04-12,12446.847
2011-04-13,12438.555
2011-04-14,12368.177
2011-04-15,12337.624
2011-04-18,12342.328
2011-04-19,12381.768
2011-04-20,12314.508
2011-04-21,12310.049
2011-04-25,12431.8955
2011-04-26,12524.83
2011-04-27,12533.594
2011-04-28,12593.311
2011-04-29,12683.995
2011-05-02,12766.515
2011-05-03,12824.547
2011-05-04,12842.504
2011-05-05,12847.16
2011-05-06,12801.44
2011-05-09,12698.162
2011-05-10,12688.368
2011-05-11,12728.65
2011-05-12,12792.512
2011-05-13,12736.3125
2011-05-16,12734.898
2011-05-17,12685.07
2011-05-18,12631.558
2011-05-19,12571.562
2011-05-20,12597.053
2011-05-23,12644.981
2011-05-24,12605.487
2011-05-25,12497.199
2011-05-26,12434.117
2011-05-27,12443.73
2011-05-31,12461.799
2011-06-01,12488.569
2011-06-02,12573.266
2011-06-03,12443.417
2011-06-06,12337.692
2011-06-07,12250.998
2011-06-08,12187.742
2011-06-09,12155.428
2011-06-10,12131.793
2011-06-13,12165.127
2011-06-14,12079.024
2011-06-15,12025.625
2011-06-16,12086.475
2011-06-17,12018.45
2011-06-20,12007.681
2011-06-21,12039.969
2011-06-22,12102.881
2011-06-23,12194.07
2011-06-24,12181.468
2011-06-27,12124.845
2011-06-28,12032.868
2011-06-29,12063.44
2011-06-30,12183.707
2011-07-01,12280.925
2011-07-05,12399.222
2011-07-06,12545.247
2011-07-07,12594.758
2011-07-08,12634.354
2011-07-11,12710.163
2011-07-12,12711.4
2011-07-13,12613.994
2011-07-14,12534.132
2011-07-15,12540.256
2011-07-18,12523.775
2011-07-19,12535.982
2011-07-20,12485.373
2011-07-21,12575.953
2011-07-22,12620.122
2011-07-25,12716.061
2011-07-26,12731.664
2011-07-27,12672.476
2011-07-28,12589.522
2011-07-29,12442.879
2011-08-01,12345.833
2011-08-02,12262.0625
2011-08-03,12223.972
2011-08-04,12053.659
2011-08-05,11982.265
2011-08-08,11665.5
2011-08-09,11538.795
2011-08-10,11147.387
2011-08-11,11203.827
2011-08-12,10988.817
2011-08-15,11097.404
2011-08-16,11263.664
2011-08-17,11448.208
2011-08-18,11463.2295
2011-08-19,11441.945
2011-08-22,11186.02
2011-08-23,10956.763
2011-08-24,10909.362
2011-08-25,11120.104
2011-08-26,11319.32
2011-08-29,11272.362
2011-08-30,11289.295
2011-08-31,11466.468
2011-09-01,11572.764
2011-09-02,11630.321
2011-09-06,11574.955
2011-09-07,11390.939
2011-09-08,11249.124
2011-09-09,11376.766
2011-09-12,11396.751
2011-09-13,11194.375
2011-09-14,11120.428
2011-09-15,11146.387
2011-09-16,11254.348
2011-09-19,11413.327
2011-09-20,11518.64
2011-09-21,11479.763
2011-09-22,11449.173
2011-09-23,11277.921
2011-09-26,10963.74
2011-09-27,10850.141
2011-09-28,11011.481
2011-09-29,11197.992
2011-09-30,11145.789
2011-10-03,11163.546
2011-10-04,11042.173
2011-10-05,10821.514
2011-10-06,10819.484
2011-10-07,10940.673
2011-10-10,11109.918
2011-10-11,11158.659
2011-10-12,11349.938
2011-10-13,11435.744
2011-10-14,11511.174
2011-10-17,11518.725
2011-10-18,11616.702
2011-10-19,11525.817
2011-10-20,11571.913
2011-10-21,11574.902
2011-10-24,11590.496
2011-10-25,11759.395
2011-10-26,11907.633
2011-10-27,11829.11
2011-10-28,11862.178
2011-10-31,12105.581
2011-11-01,12240.947
2011-11-02,12103.32
2011-11-03,11838.11
2011-11-04,11838.554
2011-11-07,12016.507
2011-11-08,12065.299
2011-11-09,12103.167
2011-11-10,12174.973
2011-11-11,11974.866
2011-11-14,11927.652
2011-11-15,12100.173
2011-11-16,12150.56
2011-11-17,12151.76
2011-11-18,12030.73
2011-11-21,11889.961
2011-11-22,11856.023
2011-11-23,11714.323
2011-11-25,11608.63
2011-11-28,11433.43
2011-11-29,11337.542
2011-11-30,11487.663
2011-12-01,11595.466
2011-12-02,11910.485
2011-12-05,12035.235
2011-12-06,12044.326
2011-12-07,12084.365
2011-12-08,12146.966
2011-12-09,12208.611
2011-12-12,12116.481
2011-12-13,12174.513
2011-12-14,12128.088
2011-12-15,12053.961
2011-12-16,11945.91
2011-12-19,11929.021
2011-12-20,11935.658
2011-12-21,11877.029
2011-12-22,12043.357
2011-12-23,12139.792
2011-12-27,12193.174
2011-12-28,12280.1455
2011-12-29,12318.46
2011-12-30,12244.167
2012-01-03,12286.313
2012-01-04,12284.744
2012-01-05,12385.484
2012-01-06,12450.841
2012-01-09,12464.95
2012-01-10,12429.735
2012-01-11,12432.387
2012-01-12,12484.736
2012-01-13,12503.93
2012-01-17,12517.494
2012-01-18,12492.812
2012-01-19,12515.052
2012-01-20,12589.9795
2012-01-23,12651.056
2012-01-24,12727.062
2012-01-25,12749.821
2012-01-26,12731.65
